DEPT,GR,RT,RHO,NPHI
3283.3826400000003,88.3753,1.1564,2.2048,0.5097
3283.7987599999997,89.1111,1.1308,2.2014,0.5172
3284.2148599999996,89.9689,1.0989,2.2005,0.5255
3284.63094,91.0777,1.0687,2.2022,0.5313
3285.047,92.3312,1.0556,2.205,0.5233
3285.46304,93.6246,1.0497,2.2069,0.5128
3285.8790599999998,93.7568,1.0598,2.198,0.5122
3286.29506,92.1455,1.0875,2.1828,0.5175
3286.7110399999997,90.5248,1.1102,2.168,0.5204
3287.127,89.5825,1.1218,2.1547,0.5182
3287.54294,89.6648,1.1165,2.1549,0.5075
3287.9588599999997,90.2326,1.1046,2.1664,0.49
3288.3747599999997,91.316,1.0844,2.1808,0.4786
3288.7906399999997,92.3585,1.0637,2.1979,0.4895
3289.2065,93.3413,1.0507,2.2143,0.5009
3289.62234,94.1218,1.0509,2.2285,0.5108
3290.03816,93.8061,1.056,2.2402,0.4935
3290.45396,92.9381,1.0629,2.2445,0.4806
3290.8697399999996,92.2337,1.0677,2.2443,0.5027
3291.2855,91.9104,1.065,2.2441,0.5225
3291.70124,92.1798,1.0567,2.2434,0.5385
3292.1169600000003,92.8783,1.0473,2.2431,0.5327
3292.53266,94.1887,1.0434,2.2434,0.5073
3292.94834,95.1593,1.0453,2.247,0.4887
3293.364,95.5338,1.0573,2.2519,0.4789
3293.77964,94.8242,1.0801,2.2523,0.4842
3294.19526,93.5575,1.1084,2.2498,0.4889
3294.61086,92.3976,1.1485,2.2433,0.4931
3295.0264399999996,91.5753,1.195,2.2384,0.4967
3295.442,91.489,1.2287,2.2382,0.501
3295.85754,92.0593,1.2455,2.2426,0.4979
3296.27306,93.1034,1.2174,2.2494,0.4918
3296.6885599999996,94.4114,1.1752,2.255,0.4884
3297.1040399999997,95.6292,1.1229,2.2582,0.497
3297.5195,95.9259,1.09,2.2609,0.5137
3297.93494,95.1512,1.0682,2.2631,0.5321
3298.35036,95.0168,1.0666,2.2639,0.555
3298.7657600000002,95.5329,1.0736,2.264,0.5818
3299.1811399999997,96.5799,1.0841,2.2623,0.5712
3299.5964999999997,97.3794,1.0879,2.2582,0.5554
3300.0118399999997,97.4646,1.0667,2.2534,0.5407
3300.42716,96.0855,1.0424,2.2464,0.5273
3300.8424600000003,94.6789,1.0236,2.2385,0.5162
3301.2577399999996,93.0204,1.0124,2.2307,0.5068
3301.673,91.4424,1.0087,2.2235,0.521
3302.08824,90.2925,1.015,2.2204,0.5199
3302.50346,89.9775,1.0355,2.2215,0.4937
3302.91866,90.2489,1.0552,2.2321,0.4756
3303.33384,91.1155,1.0732,2.2364,0.4677
3303.749,92.3931,1.0776,2.2356,0.4928
3304.16414,93.4117,1.0763,2.2303,0.5053
3304.57926,91.8357,1.0703,2.224,0.5034
3304.99436,90.5874,1.0677,2.219,0.5012
3305.40944,90.3752,1.0668,2.217,0.5062
3305.8244999999997,91.6298,1.0732,2.2184,0.5055
3306.23954,93.2708,1.0825,2.2268,0.4961
3306.65456,94.8248,1.0889,2.2361,0.4843
3307.06956,96.2445,1.092,2.2432,0.4765
3307.48454,96.9584,1.0914,2.2428,0.4738
